engine_id,cylinders,engine_size,fuel_type,fuel_consumption,transmission_type
V9021Q1017C,4 cyl,"4 cyl, 1.5 L",Unleaded,7.3 L / 100 km,Automatic
V3327F2087D,4 cyl,"4 cyl, 2.2 L",Diesel,7.3 L / 100 km,Automatic
S3952M2290Q,6 cyl,"6 cyl, 3.8 L",Unleaded,10.8 L / 100 km,Automatic
Z1749Y8617B,6 cyl,"6 cyl, 3.5 L",Unleaded,10.5 L / 100 km,Automatic
Z3856D2239E,-,-,Unleaded,-,Automatic
K5886G9964X,-,-,Diesel,-,-
W9320D5750L,6 cyl,"6 cyl, 3.6 L",Unleaded,10.2 L / 100 km,Manual
N9361D1089G,4 cyl,"4 cyl, 2.5 L",Unleaded,7.8 L / 100 km,Automatic
Z6479M7576M,4 cyl,"4 cyl, 2.2 L",Diesel,7.5 L / 100 km,Automatic
O2653J5905V,4 cyl,"4 cyl, 3 L",Diesel,10.9 L / 100 km,Automatic
Y9237A1173M,3 cyl,"3 cyl, 1 L",Premium,5.7 L / 100 km,Manual
U6913X4466C,8 cyl,"8 cyl, 4.4 L",Diesel,8.7 L / 100 km,Automatic
O6876M4481O,6 cyl,"6 cyl, 2.9 L",Premium,8.9 L / 100 km,Automatic
Y3579R1871T,4 cyl,"4 cyl, 1.6 L",Unleaded,7.1 L / 100 km,Automatic
F7829L9080P,4 cyl,"4 cyl, 1.2 L",Premium,4.8 L / 100 km,Automatic
M8887Q9732Y,4 cyl,"4 cyl, 2 L",Unleaded,7.3 L / 100 km,Automatic
S6202S4986I,4 cyl,"4 cyl, 2 L",Premium,7.7 L / 100 km,Automatic
X6071L8906L,-,-,Unleaded,-,Automatic
P6899N1962P,4 cyl,"4 cyl, 1.8 L",Hybrid,4.2 L / 100 km,Automatic
R7289N1221M,-,-,Diesel,-,Manual
Z4571M5123G,-,-,Unleaded,-,Automatic
V1178R7382K,4 cyl,"4 cyl, 2.5 L",Hybrid,4.8 L / 100 km,Automatic
V1186I5420U,4 cyl,"4 cyl, 2.5 L",Unleaded,7.3 L / 100 km,Automatic
K3452K2535H,4 cyl,"4 cyl, 2.5 L",Unleaded,7.6 L / 100 km,Automatic
O3312U5223Z,4 cyl,"4 cyl, 2.2 L",Diesel,7.3 L / 100 km,Automatic
K3428I6477U,4 cyl,"4 cyl, 2 L",Premium,6.1 L / 100 km,Automatic
Y7050X2041C,4 cyl,"4 cyl, 2.8 L",Diesel,8 L / 100 km,Automatic
I9382G5645I,0 L,0 L,Electric,0 L / 100 km,Automatic
U1991B1390R,6 cyl,"6 cyl, 4 L",Unleaded,11.8 L / 100 km,Automatic
K6756G6083S,4 cyl,"4 cyl, 2.5 L",Diesel,8.8 L / 100 km,Automatic
C3276B3814B,4 cyl,"4 cyl, 2 L",Diesel,5.5 L / 100 km,Automatic
G2878T5575W,-,-,-,-,-
N8896A9753T,4 cyl,"4 cyl, 1.4 L",Premium,4.7 L / 100 km,Automatic
Z5048U2435N,4 cyl,"4 cyl, 2 L",Premium,6.8 L / 100 km,Automatic
K2452J4710Y,-,-,Unleaded,-,Automatic
E9084A8698A,-,-,Premium,-,Automatic
V4130U6097M,-,-,Diesel,-,Automatic
L9106Y3316L,4 cyl,"4 cyl, 1.8 L",-,8.3 L / 100 km,Manual
P8301D9390P,4 cyl,"4 cyl, 2.5 L",Unleaded,8.3 L / 100 km,Automatic
B2777J1304Q,4 cyl,"4 cyl, 2 L",Premium,6 L / 100 km,Automatic
E8241Q1314E,4 cyl,"4 cyl, 2.5 L",Diesel,9.8 L / 100 km,Manual
P2089P1405J,4 cyl,"4 cyl, 2.5 L",Diesel,9 L / 100 km,Automatic
Y6102V8055B,-,-,Unleaded,-,-
L8284V6333O,4 cyl,"4 cyl, 2.7 L",Unleaded,11 L / 100 km,Manual
M4644V8875I,6 cyl,"6 cyl, 3.6 L",Premium,9.1 L / 100 km,Automatic
C1783I6756S,4 cyl,"4 cyl, 2 L",Premium,6.1 L / 100 km,Automatic
N1106B3704N,4 cyl,"4 cyl, 2 L",Diesel,8.3 L / 100 km,Automatic
J9444A1864P,5 cyl,"5 cyl, 3.2 L",Diesel,8.3 L / 100 km,Manual
N3780J1873V,4 cyl,"4 cyl, 1.8 L",Premium,5.6 L / 100 km,Automatic
V1117J1345Q,4 cyl,"4 cyl, 2 L",Diesel,8.2 L / 100 km,Automatic
T1790B4003F,6 cyl,"6 cyl, 3 L",Hybrid,9.1 L / 100 km,Automatic
O2643F5755G,-,-,Unleaded,-,Automatic
I9605D5356G,4 cyl,"4 cyl, 2 L",Premium,8.8 L / 100 km,Automatic
T6979Z4294Z,4 cyl,"4 cyl, 1.5 L",Premium,6.7 L / 100 km,Automatic
O9262Q4004B,6 cyl,"6 cyl, 3 L",Premium,7.7 L / 100 km,Automatic
Q4106G8819Q,4 cyl,"4 cyl, 2 L",Unleaded,6.9 L / 100 km,Automatic
M4759H4033W,-,-,-,-,-
W7149F8417U,8 cyl,"8 cyl, 4 L",Premium,12.1 L / 100 km,Automatic
V8650L2523O,-,-,Unleaded,-,Automatic
Z2242R4942F,4 cyl,"4 cyl, 1.4 L",Premium,5.8 L / 100 km,Automatic
D4251W9373C,4 cyl,"4 cyl, 1.5 L",Premium,6.7 L / 100 km,Automatic
Y4282R8316O,4 cyl,"4 cyl, 2.4 L",Unleaded,8.3 L / 100 km,Automatic
C7312B3009U,5 cyl,"5 cyl, 3.2 L",Diesel,10 L / 100 km,Automatic
H9151T1428Y,4 cyl,"4 cyl, 2 L",Unleaded,7.4 L / 100 km,Automatic
F2378Q9112J,8 cyl,"8 cyl, 5.7 L",Unleaded,12.2 L / 100 km,Automatic
E1088M6302X,6 cyl,"6 cyl, 3 L",Unleaded,13 L / 100 km,Automatic
K1829C7506E,4 cyl,"4 cyl, 1.5 L",Unleaded,6.7 L / 100 km,Automatic
Y8666F6415E,4 cyl,"4 cyl, 1.6 L",Unleaded,7.3 L / 100 km,Automatic
O3543M9373S,6 cyl,"6 cyl, 3.5 L",Unleaded,9.5 L / 100 km,Automatic
D5247R2920G,4 cyl,"4 cyl, 2.5 L",Diesel,8.8 L / 100 km,Automatic
Y5330B8782X,4 cyl,"4 cyl, 2.4 L",Unleaded,9.6 L / 100 km,Automatic
J1536V4469W,4 cyl,"4 cyl, 1.8 L",Hybrid,4.2 L / 100 km,Automatic
A6115N5809V,4 cyl,"4 cyl, 2.4 L",Diesel,7.6 L / 100 km,Automatic
J1065R1820P,6 cyl,"6 cyl, 3.6 L",Premium,11 L / 100 km,Automatic
Q6410P9551R,6 cyl,"6 cyl, 3 L",Unleaded,10.1 L / 100 km,Automatic
A9433G7793A,5 cyl,"5 cyl, 3.2 L",Diesel,8.2 L / 100 km,Automatic
B5582Q4421G,6 cyl,"6 cyl, 3 L",Diesel,7.5 L / 100 km,Automatic
Z3105I1995P,4 cyl,"4 cyl, 3 L",Diesel,8 L / 100 km,Manual
G6735G5965B,6 cyl,"6 cyl, 3.5 L",-,9.6 L / 100 km,Automatic
Z7852O3643A,4 cyl,"4 cyl, 1.8 L",Premium,8.2 L / 100 km,Automatic
E6657G1589C,4 cyl,"4 cyl, 2.8 L",Diesel,8.5 L / 100 km,Automatic
J5714M7728U,4 cyl,"4 cyl, 3 L",Diesel,8 L / 100 km,Automatic
F6312K5625E,4 cyl,"4 cyl, 1.8 L",Premium,8.2 L / 100 km,Automatic
P7638U6097S,4 cyl,"4 cyl, 2 L",Diesel,7.6 L / 100 km,Automatic
K8734G2590Z,4 cyl,"4 cyl, 1.8 L",Unleaded,7.4 L / 100 km,Automatic
I5373V5895N,4 cyl,"4 cyl, 2.2 L",Diesel,7.5 L / 100 km,Automatic
Z7892X9623D,6 cyl,"6 cyl, 3.6 L",Unleaded,9.5 L / 100 km,Automatic
K9128X1863G,4 cyl,"4 cyl, 1.4 L",Unleaded,5.9 L / 100 km,Automatic
H7967H1788P,4 cyl,"4 cyl, 3 L",Diesel,8 L / 100 km,Automatic
U3168R7381G,4 cyl,"4 cyl, 2 L",Unleaded,11 L / 100 km,Automatic
A6185T6137Q,-,-,Unleaded,-,Automatic
S2192I1249F,4 cyl,"4 cyl, 2 L",Unleaded,7.4 L / 100 km,Automatic
